year,token,z,z_N,N,r
1981,eva_winther,0,25,30,0.62525
1945,flyktingström,0,25,30,0.62525
2014,fnflyktingkommissariat,0,25,30,0.62525
1984,gränspolisen,0,25,30,0.62525
2013,integrations,0,25,30,0.62525
2016,kvotsystem,0,25,30,0.62525
1983,nyanlända,0,25,30,0.62525
2005,tobias_billström,0,25,30,0.62525
1987,gränspolisen,0,30,38,0.625208333333333
1968,rasistisk,0,30,38,0.625208333333333
2002,wager,0,30,38,0.625208333333333
2019,hudfärg,0,35,46,0.625178571428571
2016,deportera,0,40,54,0.62515625
1995,gästarbetare,0,40,54,0.62515625
1950,visering,0,40,54,0.62515625
1993,diskrimineringen,0,45,62,0.625138888888889
1971,gästarbetare,0,45,62,0.625138888888889
2017,gränskontroller,0,135,206,0.625046296296296
1952,förföljelse,0,88,131,0.624184397163121
1993,utvisades,0,68,99,0.62394495412844
1977,fristad,0,116,176,0.623709677419355
2019,förföljelse,0,48,67,0.623506493506493
2015,mottagandet,0,235,367,0.623368700265252
2006,fristad,0,91,136,0.623356164383562
1994,människosmuggling,0,43,59,0.623333333333333
1996,ogata,0,38,51,0.623114754098361
2003,integration,0,243,380,0.623102564102564
1946,utvisningen,0,33,43,0.622830188679245
1951,utvisningen,0,33,43,0.622830188679245
1974,desertörer,0,94,141,0.622582781456954
1953,förföljelse,0,94,141,0.622582781456954
1970,folkgrupp,0,61,88,0.622551020408163
2012,antirasistiska,0,28,35,0.622444444444445
2014,nima,0,28,35,0.622444444444445
1974,desertören,0,23,27,0.621891891891892
1969,etnisk,0,23,27,0.621891891891892
1995,farr,0,23,27,0.621891891891892
1962,flyktingbarnen,0,23,27,0.621891891891892
1993,gränspolisen,0,23,27,0.621891891891892
2018,integrationsproblemen,0,23,27,0.621891891891892
1981,invand,0,23,27,0.621891891891892
1986,människosmuggling,0,23,27,0.621891891891892
1976,nyanlända,0,23,27,0.621891891891892
1982,nyanlända,0,23,27,0.621891891891892
2010,tamas,0,23,27,0.621891891891892
1982,fristad,0,115,175,0.621675675675676
2002,utvisning,0,187,291,0.621295681063123
2003,arash,0,18,19,0.621034482758621
2015,asylprövningen,0,18,19,0.621034482758621
1996,avvisningarna,0,18,19,0.621034482758621
1953,baha,0,18,19,0.621034482758621
1971,caldaras,0,18,19,0.621034482758621
1999,farr,0,18,19,0.621034482758621
1986,flyk,0,18,19,0.621034482758621
1964,flyktingbarn,0,18,19,0.621034482758621
2002,flyktingbostäder,0,18,19,0.621034482758621
2001,flyktingens,0,18,19,0.621034482758621
1992,flyktingfrågorna,0,18,19,0.621034482758621
1976,fnflyktingkommissariat,0,18,19,0.621034482758621
2000,fnflyktingkommissarie,0,18,19,0.621034482758621
2002,fnflyktingorgan,0,18,19,0.621034482758621
2018,gränspolisens,0,18,19,0.621034482758621
2000,integrationsfrågorna,0,18,19,0.621034482758621
2016,invand,0,18,19,0.621034482758621
1945,invandra,0,18,19,0.621034482758621
1987,invandrarfientlig,0,18,19,0.621034482758621
1987,invandrarfientligheten,0,18,19,0.621034482758621
2003,kamali,0,18,19,0.621034482758621
1997,migration,0,18,19,0.621034482758621
2016,migrationens,0,18,19,0.621034482758621
2002,migrations,0,18,19,0.621034482758621
2015,nadina,0,18,19,0.621034482758621
1970,rasistiskt,0,18,19,0.621034482758621
2017,resandefolket,0,18,19,0.621034482758621
1993,rogestam,0,18,19,0.621034482758621
2008,sabunis,0,18,19,0.621034482758621
2001,sommarin,0,18,19,0.621034482758621
2002,svensk_bakgrund,0,18,19,0.621034482758621
2006,svensk_bakgrund,0,18,19,0.621034482758621
2008,syrianer,0,18,19,0.621034482758621
1990,utlänningspolisen,0,18,19,0.621034482758621
1987,visumreglerna,0,18,19,0.621034482758621
2005,wager,0,18,19,0.621034482758621
1982,zigenaren,0,18,19,0.621034482758621
1957,förläggningarna,0,36,48,0.620862068965517
1996,förvar,0,116,177,0.620374331550802
1992,båtflyktingar,0,31,40,0.6202
1948,gränspolisen,0,31,40,0.6202
1969,immigrant,0,31,40,0.6202
2015,systemkollaps,0,31,40,0.6202
1945,utvandring,0,31,40,0.6202
2016,utvisades,0,31,40,0.6202
1968,desertörer,0,261,411,0.619976247030879
2002,människosmuggling,0,44,61,0.619859154929578
1965,medborgarskap,0,109,166,0.619375
1995,antirasistiska,0,26,32,0.619285714285714
1977,apatiska,0,26,32,0.619285714285714
1977,etnisk,0,26,32,0.619285714285714
1964,förpassas,0,26,32,0.619285714285714
1964,nyanlända,0,26,32,0.619285714285714
1950,dimitri,0,39,53,0.619206349206349
1998,förläggningen,0,60,87,0.618659793814433
2004,integrationen,0,133,205,0.618651162790698
1975,utvandring,0,55,79,0.618089887640449
1948,apatiska,0,21,24,0.617941176470588
2001,båtflyktingarna,0,21,24,0.617941176470588
2016,flyktingsituation,0,21,24,0.617941176470588
1967,invand,0,21,24,0.617941176470588
2001,invandrad,0,21,24,0.617941176470588
1954,invandrade,0,21,24,0.617941176470588
2002,invandrarfientligt,0,21,24,0.617941176470588
1985,passhandlingar,0,21,24,0.617941176470588
2017,rasisterna,0,21,24,0.617941176470588
1988,terroristbestämmelserna,0,21,24,0.617941176470588
1958,inresetillstånd,0,42,58,0.617794117647059
1998,fristad,0,105,160,0.617705882352941
1993,etnisk,0,184,288,0.61748322147651
2006,avvisas,0,79,118,0.617265625
2012,diskriminerade,0,29,37,0.617234042553192
1980,eva_winther,0,29,37,0.617234042553192
2003,gellert,0,29,37,0.617234042553192
1987,svenskundervisningen,0,29,37,0.617234042553192
1946,utvandring,0,37,50,0.616833333333333
1972,hudfärg,0,45,63,0.616575342465754
1990,utvisning,0,180,282,0.616472602739726
1978,diskrimineringen,0,61,89,0.616262626262626
2000,anhöriginvandring,0,16,16,0.615769230769231
2008,anhöriginvandringen,0,16,16,0.615769230769231
2015,antirasismen,0,16,16,0.615769230769231
2014,arash,0,16,16,0.615769230769231
2019,assyrier,0,16,16,0.615769230769231
2015,assyrierna,0,16,16,0.615769230769231
2017,asylbeslut,0,16,16,0.615769230769231
2013,asylboendet,0,16,16,0.615769230769231
1991,asylland,0,16,16,0.615769230769231
2001,asylland,0,16,16,0.615769230769231
2006,asylpolitik,0,16,16,0.615769230769231
2008,asylpolitiken,0,16,16,0.615769230769231
2019,asylpolitiken,0,16,16,0.615769230769231
1996,asylprocessen,0,16,16,0.615769230769231
2005,asylprövning,0,16,16,0.615769230769231
2009,asylprövning,0,16,16,0.615769230769231
2017,asylprövning,0,16,16,0.615769230769231
2018,asylprövning,0,16,16,0.615769230769231
2017,asylregler,0,16,16,0.615769230769231
1961,asylrätt,0,16,16,0.615769230769231
1986,asylrätten,0,16,16,0.615769230769231
1993,asylskäl,0,16,16,0.615769230769231
2003,asylsystemet,0,16,16,0.615769230769231
2006,asylsystemet,0,16,16,0.615769230769231
2013,asylsystemet,0,16,16,0.615769230769231
2003,asylsökanden,0,16,16,0.615769230769231
2000,asylsökandes,0,16,16,0.615769230769231
2002,asylärendena,0,16,16,0.615769230769231
1965,avvisning,0,16,16,0.615769230769231
1975,avvisning,0,16,16,0.615769230769231
1986,avvisningar,0,16,16,0.615769230769231
1998,avvisningar,0,16,16,0.615769230769231
2010,avvisningar,0,16,16,0.615769230769231
2000,avvisningen,0,16,16,0.615769230769231
2000,awisningen,0,16,16,0.615769230769231
1991,awisningsbeslut,0,16,16,0.615769230769231
1977,bflyktingar,0,16,16,0.615769230769231
1968,bosättningstillstånd,0,16,16,0.615769230769231
1974,caldaras,0,16,16,0.615769230769231
1974,christina_rogestam,0,16,16,0.615769230769231
1976,christina_rogestam,0,16,16,0.615769230769231
1946,desertörerna,0,16,16,0.615769230769231
1995,dorazio,0,16,16,0.615769230769231
1998,dorazio,0,16,16,0.615769230769231
2008,dorazio,0,16,16,0.615769230769231
2006,edip,0,16,16,0.615769230769231
1998,ernstedt,0,16,16,0.615769230769231
2017,euminiminivå,0,16,16,0.615769230769231
1990,factoflyktingar,0,16,16,0.615769230769231
1946,flyk,0,16,16,0.615769230769231
1948,flyktingars,0,16,16,0.615769230769231
1949,flyktingars,0,16,16,0.615769230769231
1950,flyktingars,0,16,16,0.615769230769231
1955,flyktingbarn,0,16,16,0.615769230769231
2010,flyktingbarnen,0,16,16,0.615769230769231
2007,flyktingen,0,16,16,0.615769230769231
1987,flyktingfamiljer,0,16,16,0.615769230769231
1975,flyktingfrågan,0,16,16,0.615769230769231
1972,flyktingfrågor,0,16,16,0.615769230769231
2011,flyktingförläggning,0,16,16,0.615769230769231
1985,flyktingförläggningar,0,16,16,0.615769230769231
1987,flyktingförläggningar,0,16,16,0.615769230769231
1986,flyktingförläggningarna,0,16,16,0.615769230769231
2006,flyktingförläggningen,0,16,16,0.615769230769231
2018,flyktingförläggningen,0,16,16,0.615769230769231
1984,flyktinggruppen,0,16,16,0.615769230769231
1989,flyktinggruppen,0,16,16,0.615769230769231
1992,flyktinggruppernas,0,16,16,0.615769230769231
1994,flyktinggruppernas,0,16,16,0.615769230769231
1995,flyktinggruppernas,0,16,16,0.615769230769231
2017,flyktingkonventionen,0,16,16,0.615769230769231
1990,flyktingkvoten,0,16,16,0.615769230769231
1997,flyktingmottagande,0,16,16,0.615769230769231
1999,flyktingmottagningen,0,16,16,0.615769230769231
2008,flyktingmottagningen,0,16,16,0.615769230769231
1992,flyktingoch,0,16,16,0.615769230769231
1993,flyktingpolitiska,0,16,16,0.615769230769231
1960,flyktingproblemet,0,16,16,0.615769230769231
1972,flyktingrådet,0,16,16,0.615769230769231
1973,flyktingrådet,0,16,16,0.615769230769231
1961,flyktingskap,0,16,16,0.615769230769231
1997,flyktingskap,0,16,16,0.615769230769231
2016,flyktingskäl,0,16,16,0.615769230769231
2015,flyktingsmuggling,0,16,16,0.615769230769231
2000,flyktingstatus,0,16,16,0.615769230769231
2006,flyktingstatus,0,16,16,0.615769230769231
2007,flyktingstatus,0,16,16,0.615769230769231
1949,flyktingström,0,16,16,0.615769230769231
1996,flyktingströmmarna,0,16,16,0.615769230769231
2006,flyktingströmmen,0,16,16,0.615769230769231
2014,fnflyktingkommissarie,0,16,16,0.615769230769231
1981,fnflyktingkommission,0,16,16,0.615769230769231
1985,fnflyktingkonvention,0,16,16,0.615769230769231
1984,främlingspass,0,16,16,0.615769230769231
2013,förläggningen,0,16,16,0.615769230769231
1993,förläggningschef,0,16,16,0.615769230769231
1970,förpassningen,0,16,16,0.615769230769231
2018,försörjningskrav,0,16,16,0.615769230769231
2013,ganna,0,16,16,0.615769230769231
1990,grupphemmet,0,16,16,0.615769230769231
2019,gränspolisens,0,16,16,0.615769230769231
1982,gästarbetarna,0,16,16,0.615769230769231
1996,heidari,0,16,16,0.615769230769231
1976,immigranterna,0,16,16,0.615769230769231
1992,immigration,0,16,16,0.615769230769231
1999,integrationsministern,0,16,16,0.615769230769231
2004,integrationsministern,0,16,16,0.615769230769231
2013,integrationsproblem,0,16,16,0.615769230769231
1997,integrationsverket,0,16,16,0.615769230769231
1987,invandra,0,16,16,0.615769230769231
1999,invandra,0,16,16,0.615769230769231
2003,invandra,0,16,16,0.615769230769231
2016,invandra,0,16,16,0.615769230769231
1949,invandrade,0,16,16,0.615769230769231
1973,invandrar,0,16,16,0.615769230769231
2018,invandrar,0,16,16,0.615769230769231
1979,invandrarbyrån,0,16,16,0.615769230769231
1967,invandraren,0,16,16,0.615769230769231
1970,invandrarens,0,16,16,0.615769230769231
1975,invandrares,0,16,16,0.615769230769231
2004,invandrarfientliga,0,16,16,0.615769230769231
2016,invandrarfientliga,0,16,16,0.615769230769231
1993,invandrarfrågorna,0,16,16,0.615769230769231
2002,invandrarfrågorna,0,16,16,0.615769230769231
1975,invandrargruppen,0,16,16,0.615769230769231
1976,invandrarminister,0,16,16,0.615769230769231
1990,invandrarmyndigheterna,0,16,16,0.615769230769231
1945,invandrarna,0,16,16,0.615769230769231
2019,invandrarna,0,16,16,0.615769230769231
1976,invandrarpolitik,0,16,16,0.615769230769231
1984,invandrarpolitiken,0,16,16,0.615769230769231
1998,invandrarpolitiska,0,16,16,0.615769230769231
1980,invandrarproblem,0,16,16,0.615769230769231
1992,invandrarproblem,0,16,16,0.615769230769231
1968,invandrartidningen,0,16,16,0.615769230769231
1988,invandrarverk,0,16,16,0.615769230769231
1992,invandrarverk,0,16,16,0.615769230769231
1963,invandrat,0,16,16,0.615769230769231
1991,invandrat,0,16,16,0.615769230769231
1980,invandringspolitik,0,16,16,0.615769230769231
1990,juan_fonseca,0,16,16,0.615769230769231
2008,kamali,0,16,16,0.615769230769231
2007,kwiek,0,16,16,0.615769230769231
1998,lena_häll_eriksson,0,16,16,0.615769230769231
2015,migra,0,16,16,0.615769230769231
1994,migration,0,16,16,0.615769230769231
2006,migrationen,0,16,16,0.615769230769231
2003,migrations,0,16,16,0.615769230769231
2001,migrationsministern,0,16,16,0.615769230769231
2012,migrationsministern,0,16,16,0.615769230769231
2000,migrationspolitik,0,16,16,0.615769230769231
2007,migrationspolitik,0,16,16,0.615769230769231
1995,människosmugglare,0,16,16,0.615769230769231
1971,rasist,0,16,16,0.615769230769231
2013,resandefolket,0,16,16,0.615769230769231
1961,resedokument,0,16,16,0.615769230769231
2004,romers,0,16,16,0.615769230769231
1992,sabuni,0,16,16,0.615769230769231
2012,sanandaji,0,16,16,0.615769230769231
1999,sincari,0,16,16,0.615769230769231
2007,skyddsbehov,0,16,16,0.615769230769231
1997,skyddsbehövande,0,16,16,0.615769230769231
2002,skyddsbehövande,0,16,16,0.615769230769231
2009,skyddsbehövande,0,16,16,0.615769230769231
1963,statslösa,0,16,16,0.615769230769231
1974,statslösa,0,16,16,0.615769230769231
1975,statslösa,0,16,16,0.615769230769231
1997,statslösa,0,16,16,0.615769230769231
2012,svenskundervisning,0,16,16,0.615769230769231
1998,taikon,0,16,16,0.615769230769231
2000,taikon,0,16,16,0.615769230769231
1977,terroristbestämmelserna,0,16,16,0.615769230769231
1980,turistvisum,0,16,16,0.615769230769231
1995,turistvisum,0,16,16,0.615769230769231
2011,turistvisum,0,16,16,0.615769230769231
2013,turistvisum,0,16,16,0.615769230769231
1968,uppehållstillståndet,0,16,16,0.615769230769231
1946,utlänningskommission,0,16,16,0.615769230769231
1953,utlänningskommissionens,0,16,16,0.615769230769231
1992,utlänningskontroll,0,16,16,0.615769230769231
1981,utlänningslag,0,16,16,0.615769230769231
1952,utlänningslagen,0,16,16,0.615769230769231
1969,utlänningslagstiftningen,0,16,16,0.615769230769231
1991,utlänningsnämnd,0,16,16,0.615769230769231
1994,utlänningspolisen,0,16,16,0.615769230769231
1964,utlänningspolitik,0,16,16,0.615769230769231
1966,utlänningsutredningen,0,16,16,0.615769230769231
1996,utlänningsärenden,0,16,16,0.615769230769231
1983,utvisningsbeslut,0,16,16,0.615769230769231
2007,utvisningsbeslut,0,16,16,0.615769230769231
1976,utvisningsbeslutet,0,16,16,0.615769230769231
2013,utvisningshotade,0,16,16,0.615769230769231
2019,verkställighetshinder,0,16,16,0.615769230769231
2006,visering,0,16,16,0.615769230769231
2002,visumet,0,16,16,0.615769230769231
1967,visumtvång,0,16,16,0.615769230769231
2018,zigenare,0,16,16,0.615769230769231
1948,zigenaren,0,16,16,0.615769230769231
1958,zigenarläger,0,16,16,0.615769230769231
1978,zigenarnas,0,16,16,0.615769230769231
1978,zigenska,0,16,16,0.615769230769231
2018,återvandring,0,16,16,0.615769230769231
2010,antirasistiska,0,24,29,0.615641025641026
1986,båtflyktingar,0,24,29,0.615641025641026
1993,flyktingkommissariatet,0,24,29,0.615641025641026
1946,flyktingsläger,0,24,29,0.615641025641026
1990,inresetillstånd,0,24,29,0.615641025641026
1996,utomnordiska,0,24,29,0.615641025641026
1985,iraniern,0,32,42,0.615576923076923
2006,medborgarskapet,0,32,42,0.615576923076923
1962,utvandring,0,40,55,0.615538461538462
1981,utvisats,0,40,55,0.615538461538462
1998,folkgrupp,0,56,81,0.615494505494505
2016,antirasistiska,0,64,94,0.615480769230769
2010,integrationen,0,128,198,0.615432692307692
1964,förföljelse,0,110,169,0.614581005586592
1997,invandrartäta,0,51,73,0.614578313253012
1971,fristad,0,94,143,0.614444444444445
1961,uppehålls,0,43,60,0.614428571428571
1966,fristad,0,86,130,0.614357142857143
2002,förföljda,0,78,117,0.614251968503937
1974,apatiska,0,27,34,0.613863636363636
1983,diskrimineringen,0,27,34,0.613863636363636
1981,etnisk,0,27,34,0.613863636363636
1951,folkgrupp,0,27,34,0.613863636363636
2001,medborgarskapet,0,27,34,0.613863636363636
2019,migrations,0,27,34,0.613863636363636
1953,nyanlända,0,27,34,0.613863636363636
2017,avvisas,0,54,78,0.61375
1983,folkgrupp,0,46,65,0.613466666666667
2016,antirasismen,0,19,21,0.613225806451613
1950,apatiska,0,19,21,0.613225806451613
2003,apatiska,0,19,21,0.613225806451613
2015,apatiska,0,19,21,0.613225806451613
2018,apatiska,0,19,21,0.613225806451613
1989,carlslunds,0,19,21,0.613225806451613
1984,flyktingvågen,0,19,21,0.613225806451613
2008,frontex,0,19,21,0.613225806451613
1979,gästarbetarna,0,19,21,0.613225806451613
1950,immigranterna,0,19,21,0.613225806451613
1997,immigration,0,19,21,0.613225806451613
2015,integrationsdebatten,0,19,21,0.613225806451613
2018,invandrad,0,19,21,0.613225806451613
1967,invandrat,0,19,21,0.613225806451613
1986,invandrat,0,19,21,0.613225806451613
1992,invandrat,0,19,21,0.613225806451613
2011,invandrat,0,19,21,0.613225806451613
2015,kaldeer,0,19,21,0.613225806451613
2018,massinvandringen,0,19,21,0.613225806451613
1987,struwe,0,19,21,0.613225806451613
1988,svartskallar,0,19,21,0.613225806451613
2011,förföljelse,0,84,127,0.613211678832117
1967,diskrimineringen,0,38,52,0.613064516129032
2018,nyanländas,0,38,52,0.613064516129032
1947,utvandring,0,38,52,0.613064516129032
1993,förvar,0,76,114,0.612983870967742
1974,utvandringen,0,76,114,0.612983870967742
1984,förföljda,0,114,176,0.612956989247312
2015,assyriska,0,68,101,0.612702702702703
1979,gästarbetare,0,49,70,0.612625
1994,återvändande,0,79,119,0.612480620155039
1986,assyriska,0,30,39,0.612448979591837
2018,antirasistiska,0,60,88,0.61234693877551
1956,fristad,0,120,186,0.612295918367347
1994,maj_lis_lööw,0,41,57,0.612089552238806
1999,unhcr,0,287,459,0.611961620469083
1991,flyktingbarnen,0,22,26,0.611388888888889
2003,flyktingfrågan,0,22,26,0.611388888888889
1974,immigrant,0,22,26,0.611388888888889
1995,invandrad,0,22,26,0.611388888888889
1945,medborgarskapet,0,22,26,0.611388888888889
1980,svartskallar,0,22,26,0.611388888888889
1948,utvandring,0,22,26,0.611388888888889
2015,utvandring,0,22,26,0.611388888888889
1963,zigenerska,0,22,26,0.611388888888889
2017,nyanländas,0,33,44,0.611296296296296
1947,uppehålls,0,33,44,0.611296296296296
1975,diskrimineringen,0,44,62,0.61125
2017,människosmuggling,0,44,62,0.61125
2013,nyamko_sabuni,0,99,152,0.611172839506173
1987,förvar,0,171,270,0.61075
2003,invandrartäta,0,47,67,0.61051948051948
1988,lööw,0,36,49,0.610338983050847
1986,utvisning,0,191,303,0.610255591054313
2010,invandrartäta,0,61,90,0.6101
1978,apatiska,0,25,31,0.61
2017,förpassas,0,25,31,0.61
1985,hocke,0,25,31,0.61
2010,integrations,0,25,31,0.61
1973,förföljelse,0,150,236,0.60979674796748
1977,förvar,0,175,277,0.60979094076655
1987,förläggningen,0,64,95,0.609619047619048
1977,desertörer,0,39,54,0.60953125
1989,medborgarskapet,0,28,36,0.608913043478261
1945,utlännings,0,28,36,0.608913043478261
1973,desertörerna,0,31,41,0.608039215686275
1964,folkgrupp,0,31,41,0.608039215686275
2011,frontex,0,31,41,0.608039215686275
1996,medborgarskapet,0,31,41,0.608039215686275
1997,avvisas,0,138,217,0.607973568281938
1992,friggebo,0,245,393,0.607965260545906
1991,hudfärg,0,62,92,0.607941176470588
2005,flyktingamnesti,0,79,120,0.607769230769231
1993,berit_rollen,0,144,227,0.607637130801688
1974,integration,0,65,97,0.607570093457944
2017,utanförskapsområden,0,65,97,0.607570093457944
1985,utvisats,0,65,97,0.607570093457944
2015,antirasist,0,17,18,0.6075
2005,arbetskraftsinvandrare,0,17,18,0.6075
1993,asyllagen,0,17,18,0.6075
2016,asyllagstiftning,0,17,18,0.6075
2018,asylsystemet,0,17,18,0.6075
2018,asylärende,0,17,18,0.6075
1997,avvisningsbeslut,0,17,18,0.6075
1994,dorazio,0,17,18,0.6075
1963,flyktingbarn,0,17,18,0.6075
1987,flyktingfamilj,0,17,18,0.6075
1959,flyktingfamiljer,0,17,18,0.6075
1996,fonsecas,0,17,18,0.6075
1992,förläggningsplatser,0,17,18,0.6075
1973,invandrares,0,17,18,0.6075
2005,invandrarfrågan,0,17,18,0.6075
1993,invandrarförvaltningen,0,17,18,0.6075
1975,invandrargrupperna,0,17,18,0.6075
1994,invandrargrupperna,0,17,18,0.6075
1979,invandrarland,0,17,18,0.6075
