year,token,z,z_N,N,r
1991,asylregler,0,18,18,0.643214285714286
1954,asylrätt,0,18,18,0.643214285714286
1992,asylrätt,0,18,18,0.643214285714286
2013,asylrätt,0,18,18,0.643214285714286
1961,asylrätten,0,18,18,0.643214285714286
1997,asylskäl,0,18,18,0.643214285714286
2014,asylsystem,0,18,18,0.643214285714286
2017,asylsystemet,0,18,18,0.643214285714286
2018,asylsystemet,0,18,18,0.643214285714286
2001,asylsökanden,0,18,18,0.643214285714286
2018,asylärende,0,18,18,0.643214285714286
2008,asylärenden,0,18,18,0.643214285714286
2010,avvisning,0,18,18,0.643214285714286
2018,avvisning,0,18,18,0.643214285714286
1970,avvisningen,0,18,18,0.643214285714286
1997,avvisningsbeslut,0,18,18,0.643214285714286
1995,avvisningshotade,0,18,18,0.643214285714286
1995,awisningarna,0,18,18,0.643214285714286
1985,awisningsbeslut,0,18,18,0.643214285714286
1978,caldaras,0,18,18,0.643214285714286
2015,christina_rogestam,0,18,18,0.643214285714286
1994,dorazio,0,18,18,0.643214285714286
2018,euminiminivå,0,18,18,0.643214285714286
2008,familjeåterförening,0,18,18,0.643214285714286
1991,flyk,0,18,18,0.643214285714286
2011,flyktingarnas,0,18,18,0.643214285714286
2006,flyktingars,0,18,18,0.643214285714286
2011,flyktingars,0,18,18,0.643214285714286
1963,flyktingbarn,0,18,18,0.643214285714286
2001,flyktingbarnen,0,18,18,0.643214285714286
2010,flyktingen,0,18,18,0.643214285714286
1989,flyktingens,0,18,18,0.643214285714286
1987,flyktingfamilj,0,18,18,0.643214285714286
1959,flyktingfamiljer,0,18,18,0.643214285714286
2015,flyktingfamiljer,0,18,18,0.643214285714286
1967,flyktingfrågor,0,18,18,0.643214285714286
1986,flyktingförläggning,0,18,18,0.643214285714286
1945,flyktingförläggningen,0,18,18,0.643214285714286
2014,flyktingförläggningen,0,18,18,0.643214285714286
1988,flyktinginvandringen,0,18,18,0.643214285714286
1989,flyktingkvoten,0,18,18,0.643214285714286
1985,flyktinglagen,0,18,18,0.643214285714286
2018,flyktingmottagning,0,18,18,0.643214285714286
1967,flyktingproblemen,0,18,18,0.643214285714286
1991,flyktingproblemen,0,18,18,0.643214285714286
1990,flyktingskäl,0,18,18,0.643214285714286
2003,flyktingskäl,0,18,18,0.643214285714286
2015,flyktingskäl,0,18,18,0.643214285714286
1993,flyktingsmugglingen,0,18,18,0.643214285714286
2017,flyktingstatus,0,18,18,0.643214285714286
2002,flyktingströmmarna,0,18,18,0.643214285714286
1990,flyktingvågen,0,18,18,0.643214285714286
1976,fnflyktingkommission,0,18,18,0.643214285714286
1979,fnflyktingkommission,0,18,18,0.643214285714286
1992,främlingsfientlig,0,18,18,0.643214285714286
1959,främlingspass,0,18,18,0.643214285714286
1966,främlingspass,0,18,18,0.643214285714286
1974,främlingspass,0,18,18,0.643214285714286
1976,främlingspass,0,18,18,0.643214285714286
1990,förläggningsplatser,0,18,18,0.643214285714286
1945,förpassning,0,18,18,0.643214285714286
1966,förpassning,0,18,18,0.643214285714286
1968,förpassningsbeslutet,0,18,18,0.643214285714286
2015,immigranterna,0,18,18,0.643214285714286
1961,immigration,0,18,18,0.643214285714286
2003,integrationspolitiska,0,18,18,0.643214285714286
2001,integrationsprogram,0,18,18,0.643214285714286
2003,invandrar,0,18,18,0.643214285714286
2009,invandraren,0,18,18,0.643214285714286
2014,invandraren,0,18,18,0.643214285714286
1973,invandrares,0,18,18,0.643214285714286
1978,invandrares,0,18,18,0.643214285714286
2014,invandrares,0,18,18,0.643214285714286
2013,invandrarfientliga,0,18,18,0.643214285714286
1994,invandrarfientlighet,0,18,18,0.643214285714286
1978,invandrarfrågan,0,18,18,0.643214285714286
1993,invandrarfrågan,0,18,18,0.643214285714286
2005,invandrarfrågan,0,18,18,0.643214285714286
1999,invandrarfrågor,0,18,18,0.643214285714286
2000,invandrarfrågor,0,18,18,0.643214285714286
2016,invandrargrupper,0,18,18,0.643214285714286
1975,invandrargrupperna,0,18,18,0.643214285714286
1994,invandrargrupperna,0,18,18,0.643214285714286
1950,invandrarna,0,18,18,0.643214285714286
1965,invandrarnas,0,18,18,0.643214285714286
2009,invandrarnas,0,18,18,0.643214285714286
2010,invandrarnas,0,18,18,0.643214285714286
2005,invandrarpolitik,0,18,18,0.643214285714286
2006,invandrarpolitik,0,18,18,0.643214285714286
2005,invandrarpolitiken,0,18,18,0.643214285714286
1980,invandrartidningen,0,18,18,0.643214285714286
1972,invandrarutredningen,0,18,18,0.643214285714286
1966,invandrat,0,18,18,0.643214285714286
1968,invandrat,0,18,18,0.643214285714286
1974,invandrat,0,18,18,0.643214285714286
2009,invandringens,0,18,18,0.643214285714286
1984,invandrings,0,18,18,0.643214285714286
1997,invandrings,0,18,18,0.643214285714286
2003,invandringspolitik,0,18,18,0.643214285714286
1989,invandringspolitiken,0,18,18,0.643214285714286
1990,invandringspolitiken,0,18,18,0.643214285714286
2004,kamalis,0,18,18,0.643214285714286
1989,kvotflyktingar,0,18,18,0.643214285714286
2007,kvotflyktingar,0,18,18,0.643214285714286
2008,lawen,0,18,18,0.643214285714286
1967,medborgarskapslagen,0,18,18,0.643214285714286
1996,migranter,0,18,18,0.643214285714286
2006,migranterna,0,18,18,0.643214285714286
2010,migranterna,0,18,18,0.643214285714286
2019,migrationsöverdomstolen,0,18,18,0.643214285714286
2014,mikael_ribbenvik,0,18,18,0.643214285714286
1986,människosmugglare,0,18,18,0.643214285714286
2008,människosmugglarna,0,18,18,0.643214285714286
2008,nogger,0,18,18,0.643214285714286
2016,noyan,0,18,18,0.643214285714286
2002,resedokument,0,18,18,0.643214285714286
2012,romers,0,18,18,0.643214285714286
2018,romsk,0,18,18,0.643214285714286
2015,romskt,0,18,18,0.643214285714286
1998,shakeri,0,18,18,0.643214285714286
2003,språkkravet,0,18,18,0.643214285714286
2000,statens_invandrarverk,0,18,18,0.643214285714286
1961,statslösa,0,18,18,0.643214285714286
2009,statslösa,0,18,18,0.643214285714286
2013,statslösa,0,18,18,0.643214285714286
2019,statslösa,0,18,18,0.643214285714286
1999,svensk_bakgrund,0,18,18,0.643214285714286
2008,svensk_bakgrund,0,18,18,0.643214285714286
2004,svenskundervisning,0,18,18,0.643214285714286
2013,synnerligen_ömmande_omständigheter,0,18,18,0.643214285714286
2012,syrianer,0,18,18,0.643214285714286
1965,turistvisum,0,18,18,0.643214285714286
1969,turistvisum,0,18,18,0.643214285714286
2000,uppehållstillstånden,0,18,18,0.643214285714286
2000,uppehållstillståndet,0,18,18,0.643214285714286
1992,utländsk_bakgrund,0,18,18,0.643214285714286
1947,utlänningskommission,0,18,18,0.643214285714286
1950,utlänningskommission,0,18,18,0.643214285714286
2001,utlänningskontroll,0,18,18,0.643214285714286
1997,utlänningslag,0,18,18,0.643214285714286
2002,utlänningslagens,0,18,18,0.643214285714286
2003,utlänningslagens,0,18,18,0.643214285714286
1947,utlänningspolisen,0,18,18,0.643214285714286
1965,utlänningspolisen,0,18,18,0.643214285714286
1965,utlänningspolitiken,0,18,18,0.643214285714286
1977,utlänningsärenden,0,18,18,0.643214285714286
2018,utvandring,0,18,18,0.643214285714286
1973,utvisningsbeslut,0,18,18,0.643214285714286
1975,utvisningsbeslut,0,18,18,0.643214285714286
1975,utvisningsbeslutet,0,18,18,0.643214285714286
1983,utvisningsbeslutet,0,18,18,0.643214285714286
1997,utvisningsbeslutet,0,18,18,0.643214285714286
1963,zigenarfamiljer,0,18,18,0.643214285714286
1953,zigenarnas,0,18,18,0.643214285714286
1982,zigenarnas,0,18,18,0.643214285714286
1999,zigensk,0,18,18,0.643214285714286
1945,återvändandet,0,18,18,0.643214285714286
1994,återvändandet,0,18,18,0.643214285714286
2004,arash,0,27,32,0.643095238095238
1968,inresan,0,27,32,0.643095238095238
1984,nyanlända,0,27,32,0.643095238095238
2012,ullenhags,0,27,32,0.643095238095238
1982,etnisk,0,36,46,0.643035714285714
1983,etnisk,0,36,46,0.643035714285714
1961,uppehålls,0,45,60,0.643
1956,fristad,0,126,186,0.642908163265306
1993,genevekonventionen,0,70,99,0.642293577981651
1984,gästarbetare,0,61,85,0.64221052631579
2015,förföljda,0,52,71,0.642098765432099
1945,medborgarskap,0,251,381,0.641969309462916
1982,sjöstugan,0,43,57,0.641940298507463
1994,hudfärg,0,77,110,0.64175
1979,apatiska,0,34,43,0.641698113207547
1985,båtflyktingar,0,34,43,0.641698113207547
2003,diskriminerad,0,34,43,0.641698113207547
1980,rumi,0,111,163,0.641676300578035
2015,antirasistiska,0,68,96,0.641603773584906
1999,invandrartäta,0,93,135,0.641448275862069
2016,avslagsbeslut,0,25,29,0.641282051282051
1987,carlslund,0,25,29,0.641282051282051
1963,flyktingströmmen,0,25,29,0.641282051282051
1955,förpassas,0,25,29,0.641282051282051
1957,förpassas,0,25,29,0.641282051282051
1984,invandrad,0,25,29,0.641282051282051
1987,karin_andersson,0,25,29,0.641282051282051
2016,rasifierade,0,25,29,0.641282051282051
1972,svenskundervisning,0,25,29,0.641282051282051
1973,uppehålls,0,25,29,0.641282051282051
1987,björn_weibo,0,50,68,0.641153846153846
1973,utvandring,0,50,68,0.641153846153846
1969,medborgarskap,0,184,277,0.641149825783972
1971,medborgarskap,0,182,274,0.640880281690141
2008,avvisas,0,66,93,0.640873786407767
2011,avvisas,0,41,54,0.64078125
2016,deportera,0,41,54,0.64078125
1977,desertörer,0,41,54,0.64078125
1976,diskriminerade,0,41,54,0.64078125
2015,nyanländas,0,57,79,0.640561797752809
2016,gränskontrollerna,0,203,307,0.640410094637224
1980,björn_weibo,0,32,40,0.6402
1988,chrisopoulos,0,32,40,0.6402
1990,diskrimineringen,0,32,40,0.6402
2012,förpassas,0,32,40,0.6402
1948,hudfärg,0,32,40,0.6402
2015,systemkollaps,0,32,40,0.6402
2000,folkgrupp,0,39,51,0.639508196721311
1988,etnisk,0,62,87,0.639278350515464
1990,carlslunds,0,23,26,0.639166666666667
2014,flyktingboende,0,23,26,0.639166666666667
2015,flyktingpojken,0,23,26,0.639166666666667
1970,gästarbetare,0,23,26,0.639166666666667
1987,hocke,0,23,26,0.639166666666667
1949,immigranterna,0,23,26,0.639166666666667
1972,immigranterna,0,23,26,0.639166666666667
1979,invandrat,0,23,26,0.639166666666667
2014,invandrat,0,23,26,0.639166666666667
2012,nyanländ,0,23,26,0.639166666666667
2017,signalpolitik,0,23,26,0.639166666666667
2019,språkkrav,0,23,26,0.639166666666667
2002,statslös,0,23,26,0.639166666666667
1978,folkgrupp,0,46,62,0.639027777777778
1968,desertörer,0,269,411,0.638978622327791
2017,gränskontroller,0,138,206,0.638935185185185
1974,fristad,0,99,145,0.638774193548387
2005,flyktingamnesti,0,83,120,0.638538461538462
1994,förläggningen,0,83,120,0.638538461538462
2015,flyktingsituation,0,30,37,0.638510638297872
1974,gästarbetarna,0,30,37,0.638510638297872
2002,invandrarföreningar,0,30,37,0.638510638297872
1967,uppehålls,0,37,48,0.638103448275862
2015,etnicitet,0,148,222,0.637974137931034
1945,statslös,0,44,59,0.637826086956522
1962,utvisningen,0,44,59,0.637826086956522
2011,erik_ullenhag,0,102,150,0.6375625
2000,invandrartäta,0,79,114,0.637177419354839
1981,förföljelse,0,158,238,0.637137096774194
2016,asylmottagandet,0,21,23,0.636666666666667
1991,carlslunds,0,21,23,0.636666666666667
2017,diskriminerad,0,21,23,0.636666666666667
2000,diskrimineringsbyrån,0,21,23,0.636666666666667
1945,flyktings,0,21,23,0.636666666666667
1951,flyktingströmmen,0,21,23,0.636666666666667
1989,flyktingvåg,0,21,23,0.636666666666667
2018,fnflyktingkommissariat,0,21,23,0.636666666666667
1981,fnflyktingkommissarie,0,21,23,0.636666666666667
2004,fnflyktingorgan,0,21,23,0.636666666666667
1982,immigranter,0,21,23,0.636666666666667
2009,invandrat,0,21,23,0.636666666666667
1959,nyanlända,0,21,23,0.636666666666667
1966,rekryteringskontor,0,21,23,0.636666666666667
2005,saied,0,21,23,0.636666666666667
2014,svenskundervisning,0,21,23,0.636666666666667
1984,båtflyktingar,0,28,34,0.636590909090909
1992,gränspolisen,0,28,34,0.636590909090909
2016,handläggningstiden,0,28,34,0.636590909090909
1973,immigrant,0,28,34,0.636590909090909
1975,inresetillstånd,0,28,34,0.636590909090909
1953,nyanlända,0,28,34,0.636590909090909
1979,svartskallar,0,28,34,0.636590909090909
1987,visering,0,28,34,0.636590909090909
1996,weibo,0,28,34,0.636590909090909
1976,rasistisk,0,35,45,0.636545454545455
1999,diskriminerade,0,56,78,0.636477272727273
2000,utvisningen,0,56,78,0.636477272727273
1987,förläggningar,0,63,89,0.636464646464646
2006,utlandsfödda,0,70,100,0.636454545454546
1991,utvisningen,0,91,133,0.636433566433567
2008,integrationen,0,68,97,0.635607476635514
1992,unhcr,0,143,215,0.6356
1958,medborgarskap,0,115,171,0.635414364640884
1996,fristad,0,108,160,0.635352941176471
2007,avvisas,0,101,149,0.635283018867925
2011,fristad,0,101,149,0.635283018867925
2002,fristad,0,94,138,0.635202702702703
1952,medborgarskap,0,141,212,0.63518018018018
2004,fristad,0,87,127,0.635109489051095
2003,utlandsfödda,0,40,53,0.635079365079365
2012,fristad,0,80,116,0.635
1994,leif_blomberg,0,160,242,0.634960317460318
1973,rasistisk,0,33,42,0.634807692307692
1964,medborgarskap,0,179,272,0.634787234042553
1978,apatiska,0,26,31,0.634390243902439
1987,båtflyktingarna,0,26,31,0.634390243902439
1976,svenskundervisning,0,26,31,0.634390243902439
2003,gästarbetare,0,45,61,0.633943661971831
2014,anhöriginvandrare,0,19,20,0.633666666666667
2012,arbetskraftsinvandrare,0,19,20,0.633666666666667
1979,assyriernas,0,19,20,0.633666666666667
1969,baha,0,19,20,0.633666666666667
1949,diskrimineringen,0,19,20,0.633666666666667
2017,flyktingkatastrofen,0,19,20,0.633666666666667
1984,flyktingkommissarien,0,19,20,0.633666666666667
1999,flyktingminister,0,19,20,0.633666666666667
1950,flyktingorganisationen,0,19,20,0.633666666666667
1995,flyktingsmuggling,0,19,20,0.633666666666667
1949,flyktingspolitiken,0,19,20,0.633666666666667
1989,flyktingström,0,19,20,0.633666666666667
1994,flyktingström,0,19,20,0.633666666666667
1965,flyktingströmmen,0,19,20,0.633666666666667
2015,flyktingungdomar,0,19,20,0.633666666666667
1997,fnflyktingorgan,0,19,20,0.633666666666667
2005,fnflyktingorgan,0,19,20,0.633666666666667
1992,förläggningschefen,0,19,20,0.633666666666667
1978,förpassningsbeslut,0,19,20,0.633666666666667
2013,gästarbetarna,0,19,20,0.633666666666667
2016,integrationsproblem,0,19,20,0.633666666666667
1980,invandrargrupp,0,19,20,0.633666666666667
1970,invandrat,0,19,20,0.633666666666667
1973,krigsvägrare,0,19,20,0.633666666666667
2000,människosmugglarna,0,19,20,0.633666666666667
2001,rasisterna,0,19,20,0.633666666666667
2013,skyddsbehövande,0,19,20,0.633666666666667
2000,sommarin,0,19,20,0.633666666666667
1989,terroristbestämmelserna,0,19,20,0.633666666666667
1987,uppehålls,0,19,20,0.633666666666667
1953,visumtvånget,0,19,20,0.633666666666667
1976,zigensk,0,19,20,0.633666666666667
1998,gästarbetare,0,38,50,0.6335
2018,utvisats,0,38,50,0.6335
1999,folkgrupp,0,57,80,0.633444444444445
2015,flyktingströmmar,0,107,159,0.633195266272189
1958,diskrimineringen,0,31,39,0.632857142857143
1948,immigration,0,31,39,0.632857142857143
2003,rättssäker,0,31,39,0.632857142857143
2015,utvisningen,0,43,58,0.6325
2014,fristad,0,110,164,0.632241379310345
2017,gränskontrollerna,0,110,164,0.632241379310345
1981,apatiska,0,24,28,0.631842105263158
1991,diskrimineringen,0,24,28,0.631842105263158
2010,fnflyktingkommissariat,0,24,28,0.631842105263158
1981,nyanlända,0,24,28,0.631842105263158
1999,svartskallar,0,24,28,0.631842105263158
1963,visering,0,24,28,0.631842105263158
1985,visering,0,24,28,0.631842105263158
1983,arlandapolisen,0,36,47,0.631754385964912
1973,inresetillstånd,0,36,47,0.631754385964912
2017,förföljelse,0,108,161,0.631637426900585
1968,förföljelse,0,130,196,0.631116504854369
2018,människosmuggling,0,41,55,0.630923076923077
1966,apatiska,0,29,36,0.630652173913044
1995,apatiska,0,29,36,0.630652173913044
2013,fristäder,0,29,36,0.630652173913044
2018,migrationsfrågor,0,29,36,0.630652173913044
2016,migrationskrisen,0,29,36,0.630652173913044
1996,sadako,0,29,36,0.630652173913044
1986,visering,0,29,36,0.630652173913044
2011,nyamko_sabuni,0,75,109,0.630336134453782
1970,desertören,0,46,63,0.63027397260274
1970,inresetillstånd,0,46,63,0.63027397260274
1948,agata,0,17,17,0.63
1972,amslägret,0,17,17,0.63
1994,antirasist,0,17,17,0.63
1996,antirasist,0,17,17,0.63
2003,arbetskraftsinvandrare,0,17,17,0.63
1991,arbetskraftsinvandring,0,17,17,0.63
2002,assyrier,0,17,17,0.63
1991,asylkommitteernas,0,17,17,0.63
1992,asylkommitteernas,0,17,17,0.63
1995,asylland,0,17,17,0.63
1955,asylrätt,0,17,17,0.63
1993,asylrätt,0,17,17,0.63
2017,asylrätt,0,17,17,0.63
1951,asylrätten,0,17,17,0.63
1969,asylrätten,0,17,17,0.63
2002,asylsystemet,0,17,17,0.63
1992,asylärendena,0,17,17,0.63
2013,avvisningar,0,17,17,0.63
1992,avvisningarna,0,17,17,0.63
2007,awisningen,0,17,17,0.63
2005,awisningsbeslutet,0,17,17,0.63
1980,bflyktingar,0,17,17,0.63
2018,båtflyktingar,0,17,17,0.63
1972,caldaras,0,17,17,0.63
1996,dorazio,0,17,17,0.63
2008,ensamkommande_flyktingbarn,0,17,17,0.63
1993,factoflyktingar,0,17,17,0.63
1996,factoflyktingar,0,17,17,0.63
1959,flyk,0,17,17,0.63
1961,flyk,0,17,17,0.63
1996,flyk,0,17,17,0.63
2017,flyk,0,17,17,0.63
1973,flyktingars,0,17,17,0.63
1950,flyktingbarnen,0,17,17,0.63
1995,flyktingbarnen,0,17,17,0.63
1996,flyktingbegreppet,0,17,17,0.63
1988,flyktingens,0,17,17,0.63
2005,flyktingfamiljerna,0,17,17,0.63
1981,flyktingfrågor,0,17,17,0.63
2009,flyktingförläggning,0,17,17,0.63
2004,flyktingförläggningar,0,17,17,0.63
2009,flyktingförläggningar,0,17,17,0.63
2005,flyktingförläggningen,0,17,17,0.63
2018,flyktingkonventionen,0,17,17,0.63
1989,flyktingkrisen,0,17,17,0.63
2003,flyktingmotståndet,0,17,17,0.63
2003,flyktingmottagandet,0,17,17,0.63
2005,flyktingmottagandet,0,17,17,0.63
1997,flyktingmottagning,0,17,17,0.63
2009,flyktingmottagning,0,17,17,0.63
2004,flyktingmottagningen,0,17,17,0.63
1993,flyktingoch,0,17,17,0.63
1978,flyktingpolitik,0,17,17,0.63
1984,flyktingproblemet,0,17,17,0.63
1976,flyktingrådet,0,17,17,0.63
1986,flyktingsituationen,0,17,17,0.63
1990,flyktingsituationen,0,17,17,0.63
1993,flyktingsituationen,0,17,17,0.63
2014,flyktingstatus,0,17,17,0.63
1980,flyktingärenden,0,17,17,0.63
1960,fnflyktingkommissarie,0,17,17,0.63
2003,fnflyktingkommissarie,0,17,17,0.63
1995,fonsecas,0,17,17,0.63
1988,främlingshatet,0,17,17,0.63
1958,främlingspass,0,17,17,0.63
1961,förpassningsbeslut,0,17,17,0.63
1989,grupphemmet,0,17,17,0.63
1974,immigranterna,0,17,17,0.63
1952,immigrationslagen,0,17,17,0.63
2019,integrationsministern,0,17,17,0.63
1996,integrationspolitik,0,17,17,0.63
2001,integrationspolitiska,0,17,17,0.63
2005,integrationspolitiska,0,17,17,0.63
1998,integrationsprogram,0,17,17,0.63
1968,invandra,0,17,17,0.63
1972,invandra,0,17,17,0.63
1971,invandrar,0,17,17,0.63
2014,invandrar,0,17,17,0.63
1977,invandrarbyrån,0,17,17,0.63
1988,invandrarfrågan,0,17,17,0.63
1991,invandrarfrågan,0,17,17,0.63
1999,invandrargrupperna,0,17,17,0.63
1997,invandrarministern,0,17,17,0.63
2018,invandrarnas,0,17,17,0.63
1979,invandrarorganisationer,0,17,17,0.63
1980,invandrarorganisationer,0,17,17,0.63
1982,invandrarorganisationer,0,17,17,0.63
1980,invandrarorganisationerna,0,17,17,0.63
1981,invandrarorganisationerna,0,17,17,0.63
1975,invandrarpolitiken,0,17,17,0.63
2001,invandrarpolitiken,0,17,17,0.63
1992,invandrarpolitiska,0,17,17,0.63
2012,invandringens,0,17,17,0.63
1994,invandrings,0,17,17,0.63
2010,invandrings,0,17,17,0.63
1979,invandringspolitik,0,17,17,0.63
1988,invandringspolitik,0,17,17,0.63
1971,invandringspolitiken,0,17,17,0.63
1983,invandringspolitiken,0,17,17,0.63
1987,jessenpetersen,0,17,17,0.63
1963,kaldaras,0,17,17,0.63
1990,karin_andersson,0,17,17,0.63
1989,kommunplatser,0,17,17,0.63
2017,krigsflyktingar,0,17,17,0.63
2012,massinvandring,0,17,17,0.63
